job,dataset,problem,config,strategy,verdict,hypotheses,clausify_ms,search_ms,reconstruct_ms,check_ms,given,derived,peak_active,peak_passive,clauses,fresh_symbols,proof_steps,raw_size,shared_size,max_sequent,imports,uses_sorry,contaminated,detail
7426,starexec,SEU440+4.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,71133,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV522+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,19,689.173,165166.298,,,19299,15272527,18133,15233453,96,32,,,,,,,false,
7426,starexec,SEV563+1.p,e3-time_bwdsubs-off,balanced,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7426,starexec,SEV569+1.p,e3-time_bwdsubs-off,balanced,REFUTED,25,1039.883,1683.674,92.798,2054.814,909,19882,871,18608,80,17,922,427364,2792,955,26,false,false,
7426,starexec,SEV581+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,25,527.423,165907.837,,,20132,13094234,19485,13038198,80,17,,,,,,,false,
7426,starexec,SEV606+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,1727,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV607+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2360,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV608+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2867,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV609+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2900,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV610+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2777,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV612+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2852,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV616+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2862,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV618+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2435,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV620+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2723,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV621+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2708,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV622+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2761,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV625+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2847,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV626+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2838,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV627+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2813,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV629+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2962,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV630+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV631+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,3117,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV634+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2534,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV636+1.p,e3-time_bwdsubs-off,balanced,EXHAUSTED,2935,8254.193,433.348,,,0,0,0,0,7455,2111,,,,,,,false,StackOverflowError:  at MurmurHash3.productHash:69
7426,starexec,SEV637+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2981,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV640+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2766,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV641+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,3078,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV643+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2960,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV644+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2363,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV645+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,1984,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV650+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,3015,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV651+1.p,e3-time_bwdsubs-off,balanced,EXHAUSTED,2743,6268.707,161445.666,,,0,0,0,0,6197,1560,,,,,,,false,OutOfMemoryError: Java heap space at Arrays.copyOf:3623
7426,starexec,SEV654+1.p,e3-time_bwdsubs-off,balanced,EXHAUSTED,3190,7997.874,149155.346,,,0,0,0,0,9000,2918,,,,,,,false,OutOfMemoryError: Java heap space at Arrays.copyOf:3623
7426,starexec,SEV655+1.p,e3-time_bwdsubs-off,balanced,EXHAUSTED,3248,9108.913,135389.843,,,0,0,0,0,8269,2524,,,,,,,false,OutOfMemoryError: Java heap space at Arrays.copyOf:3623
7426,starexec,SEV656+1.p,e3-time_bwdsubs-off,balanced,EXHAUSTED,3041,9412.014,150027.000,,,0,0,0,0,7990,2439,,,,,,,false,OutOfMemoryError: Java heap space at Arrays.copyOf:3623
7426,starexec,SEV657+1.p,e3-time_bwdsubs-off,balanced,EXHAUSTED,3067,7925.371,154588.503,,,0,0,0,0,7330,1961,,,,,,,false,OutOfMemoryError: Java heap space at Arrays.copyOf:3623
7426,starexec,SEV660+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2689,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV661+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2456,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV667+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2862,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV668+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2820,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV671+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2497,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV673+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2701,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV675+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,3187,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV676+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,3004,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV677+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,3185,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV678+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,2924,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV679+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,3356,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB012+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2460.262,164804.653,,,48287,15556120,48245,15481228,1392,275,,,,,,,false,
7426,starexec,SWB013+2.p,e3-time_bwdsubs-off,balanced,TIMEOUT,8,661.280,165184.362,,,30053,11636757,30047,11597701,62,19,,,,,,,false,
7426,starexec,SWB017+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB020+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2520.363,166108.518,,,48340,15633576,48286,15556884,1394,278,,,,,,,false,
7426,starexec,SWB021+2.p,e3-time_bwdsubs-off,balanced,REFUTED,7,1154.960,7067.752,119.024,3810.365,2961,188389,2960,174560,78,17,752,1387251,3336,3856,8,false,false,
7426,starexec,SWB023+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB027+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2501.235,164843.074,,,48011,15881393,47957,15804709,1385,274,,,,,,,false,
7426,starexec,SWB032+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,558,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB040+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2451.217,164816.742,,,48029,16460879,47981,16383861,1382,271,,,,,,,false,
7426,starexec,SWB042+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2321.238,164730.532,,,48574,14812594,48570,14732252,1394,277,,,,,,,false,
7426,starexec,SWB046+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB047+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB053+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB055+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2221.957,164790.820,,,51482,15889228,51478,15808288,1385,274,,,,,,,false,
7426,starexec,SWB063+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB068+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2206.228,164843.320,,,58409,14331541,58405,14251817,1388,274,,,,,,,false,
7426,starexec,SWB073+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB090+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2401.839,164847.219,,,47646,16256606,47592,16180162,1386,271,,,,,,,false,
7426,starexec,SWB091+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2150.126,164757.219,,,47158,15236930,47110,15162510,1392,275,,,,,,,false,
7426,starexec,SWB093+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2502.081,164792.170,,,47388,15994129,47334,15917817,1385,271,,,,,,,false,
7426,starexec,SWB095+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2419.589,164666.776,,,46948,15534982,46894,15459732,1386,271,,,,,,,false,
7426,starexec,SWB099+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2389.522,164816.436,,,47805,16382196,47751,16305076,1384,271,,,,,,,false,
7426,starexec,SWB103+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,559,2031.719,164913.372,,,46857,16241706,46815,16167588,1393,273,,,,,,,false,
7426,starexec,SWC012+1.p,e3-time_bwdsubs-off,balanced,REFUTED,95,2535.757,6913.621,89.893,16528.924,9260,185761,9180,173757,220,62,2744,5518823,11635,5088,96,false,false,
7426,starexec,SWV014+1.p,e3-time_bwdsubs-off,balanced,REFUTED,28,442.356,259.329,56.879,367.580,63,82,63,38,38,0,286,16588,1575,227,29,false,false,
7426,starexec,SWV041+1.p,e3-time_bwdsubs-off,balanced,REFUTED,99,1962.805,591.871,65.338,9337.249,165,777,146,589,178,42,1787,3051141,7596,3656,100,false,false,
7426,starexec,SWV114+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,101,879.365,165207.915,,,39545,14539305,39288,14455323,199,52,,,,,,,false,
7426,starexec,SWV202+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,91,867.420,165028.332,,,34682,17801465,34573,17722211,203,42,,,,,,,false,
7426,starexec,SWV203+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,91,858.427,164953.538,,,35136,17033166,35020,16952608,203,42,,,,,,,false,
7426,starexec,SWV234+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,25,345.622,165302.652,,,6965,10841776,6958,10798404,26,0,,,,,,,false,
7426,starexec,SWV234+2.p,e3-time_bwdsubs-off,balanced,REFUTED,21,343.676,63242.052,57.493,157.073,1207,4443819,1197,4428793,22,0,279,9365,750,111,22,false,false,
7426,starexec,SWV390+1.p,e3-time_bwdsubs-off,balanced,REFUTED,42,589.789,373.400,34.049,692.657,98,304,97,172,55,6,578,103666,2824,461,43,false,false,
7426,starexec,SWV406+1.p,e3-time_bwdsubs-off,balanced,REFUTED,41,874.728,85488.338,87.673,1796.714,3473,2903898,2746,2893424,59,9,759,469327,3118,4101,42,false,false,
7426,starexec,SWV452+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,66,760.173,165194.087,,,21101,25306446,20766,25190238,130,13,,,,,,,false,
7426,starexec,SWV453+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,66,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWV467+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,66,836.661,164995.811,,,17407,22919906,17244,22786900,139,14,,,,,,,false,
7426,starexec,SWV473+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,66,778.605,165041.751,,,16031,22333545,15997,22227037,126,14,,,,,,,false,
7426,starexec,SWV474+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,66,808.135,164866.649,,,16683,24122766,16605,24018128,132,14,,,,,,,false,
7426,starexec,SWV479+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,66,924.309,164962.694,,,17361,22210875,17266,22080687,142,15,,,,,,,false,
7426,starexec,SWV487+3.p,e3-time_bwdsubs-off,balanced,TIMEOUT,12,397.211,165237.670,,,17299,19111302,17252,19051591,23,3,,,,,,,false,
7426,starexec,SWV488+3.p,e3-time_bwdsubs-off,balanced,REFUTED,12,504.091,268.387,36.999,447.885,26,63,21,36,24,3,240,39985,954,553,13,false,false,
7426,starexec,SWW102+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,44,462.482,165190.402,,,5247,12475327,5233,12459501,89,12,,,,,,,false,
7426,starexec,SWW186+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,1181,1697.482,164128.636,,,25765,13593468,25132,13487176,1568,29,,,,,,,false,
7426,starexec,SWW278+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,1199,1757.940,163960.424,,,27040,12839473,26140,12746313,1586,36,,,,,,,false,
7426,starexec,SWW279+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,1213,1707.808,164086.144,,,27457,11388875,26100,11296467,1647,38,,,,,,,false,
7426,starexec,SWW298+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,5224,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWW350+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,5228,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWW374+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,5248,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWW394+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,5223,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWW470+5.p,e3-time_bwdsubs-off,balanced,REFUTED,162,2500.543,8107.126,57.128,16267.650,2689,279761,2135,273983,240,52,3102,12976319,21717,10205,163,false,false,
7426,starexec,SWW473+2.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,916,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWW473+6.p,e3-time_bwdsubs-off,balanced,REFUTED,608,7662.633,3329.159,96.799,90127.015,994,23165,927,21579,845,87,9085,37289817,56288,10957,609,false,false,
7426,starexec,SWW474+3.p,e3-time_bwdsubs-off,balanced,TIMEOUT,1440,3082.224,163813.651,,,28401,8461114,27128,8395850,2284,309,,,,,,,false,
7426,starexec,SWW937+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,28,778.896,165139.721,,,11103,12639626,11097,12606590,181,24,,,,,,,false,
7426,starexec,SWW961+1.p,e3-time_bwdsubs-off,balanced,REFUTED,176,601.332,481.755,67.794,543.280,193,242,185,177,177,0,947,22877,2965,207,177,false,false,
7426,starexec,SWX051+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,292,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWX185+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,40,319.914,165169.730,,,3156,6966263,3126,6960057,41,0,,,,,,,false,
7426,starexec,SWX187+1.p,e3-time_bwdsubs-off,balanced,REFUTED,16,395.689,6434.044,143.490,419.734,2408,42329,2396,34920,18,0,361,40118,1113,275,17,false,false,
7426,starexec,SWX189+1.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,53,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWX194+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,71,400.208,165056.134,,,7908,10184873,7824,10168909,72,0,,,,,,,false,
7426,starexec,SWX197+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,73,413.919,165009.260,,,5870,8083448,5482,8064359,74,0,,,,,,,false,
7426,starexec,SWX199+1.p,e3-time_bwdsubs-off,balanced,REFUTED,12,379.722,2702.969,102.932,313.833,124,39878,119,39125,14,0,260,20048,722,132,13,false,false,
7426,starexec,SWX200+1.p,e3-time_bwdsubs-off,balanced,REFUTED,15,371.690,231.338,42.704,224.638,16,24,14,19,19,0,161,7737,550,143,16,false,false,
7426,starexec,SWX201+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,28,305.263,165408.133,,,2393,4633103,2370,4628497,30,0,,,,,,,false,
7426,starexec,SWX202+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,28,334.598,165377.237,,,2491,3808635,2479,3803499,30,0,,,,,,,false,
7426,starexec,SWX203+1.p,e3-time_bwdsubs-off,balanced,REFUTED,21,399.932,3529.821,158.831,465.531,1316,29790,1314,23514,29,0,517,31883,1041,143,22,false,false,
7426,starexec,SWX209+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,49,323.360,165364.125,,,5344,7836083,5133,7816499,56,0,,,,,,,false,
7426,starexec,SWX210+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,49,361.610,167493.709,,,4888,6818313,4709,6800653,56,0,,,,,,,false,
7426,starexec,SWX211+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,49,336.549,165172.698,,,5131,7106588,4644,7086470,56,0,,,,,,,false,
7426,starexec,SWX212+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,49,370.581,168108.972,,,9670,9623651,9644,9605605,57,0,,,,,,,false,
7426,starexec,SWX217+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,23,285.209,165205.031,,,9588,7444056,9005,7416638,25,0,,,,,,,false,
7426,starexec,SWX219+1.p,e3-time_bwdsubs-off,balanced,REFUTED,31,411.090,5746.799,55.997,223.622,5396,17248,5396,9382,36,0,352,19211,1287,181,32,false,false,
7426,starexec,SWX220+1.p,e3-time_bwdsubs-off,balanced,REFUTED,31,440.822,3103.588,78.697,349.425,2743,8889,2743,5093,36,0,349,19353,1294,194,32,false,false,
7426,starexec,SWX221+1.p,e3-time_bwdsubs-off,balanced,REFUTED,35,439.714,2970.421,91.922,340.087,2561,5665,2560,2769,43,0,408,24485,1516,181,36,false,false,
7426,starexec,SWX222+1.p,e3-time_bwdsubs-off,balanced,REFUTED,35,434.374,570.821,62.198,368.608,214,358,212,127,43,0,339,15785,1318,181,36,false,false,
7426,starexec,SWX223+1.p,e3-time_bwdsubs-off,balanced,REFUTED,35,426.448,729.047,85.670,353.312,362,737,360,337,43,0,390,21822,1444,181,36,false,false,
7426,starexec,SWX224+1.p,e3-time_bwdsubs-off,balanced,REFUTED,31,440.944,1100.438,73.628,410.901,697,1903,694,1007,36,0,322,15887,1209,181,32,false,false,
7426,starexec,SWX240_1.p,e3-time_bwdsubs-off,balanced,REFUTED,56,462.541,8278.254,71.163,436.557,1294,244481,1292,241387,70,0,570,31253,2001,136,57,false,false,
7426,starexec,SWX241_1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,64,406.217,165129.568,,,30078,9959498,28342,9865996,79,0,,,,,,,false,
7426,starexec,SYN076+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,1,565.779,165442.420,,,2268,6916673,2268,6908911,48,16,,,,,,,false,
7426,starexec,SYN077+1.p,e3-time_bwdsubs-off,balanced,REFUTED,1,435.109,198.905,41.061,433.353,53,90,49,19,9,6,241,63879,670,637,2,false,false,
7426,starexec,SYN353+1.p,e3-time_bwdsubs-off,balanced,REFUTED,0,686.362,386.415,70.161,2475.322,74,475,54,169,21,2,222,280948,801,11878,1,false,false,
7426,starexec,SYN986+1.004.p,e3-time_bwdsubs-off,balanced,EXHAUSTED,2,308.361,400.974,,,0,0,0,0,3,0,,,,,,,false,StackOverflowError:  at Core$Trail$Applier.apply:975
7426,starexec,SYO525+1.018.p,e3-time_bwdsubs-off,balanced,TIMEOUT,29,425.041,164763.426,,,81016,81026,81016,30,30,0,,,,,,,false,
7426,starexec,SYO525+1.021.p,e3-time_bwdsubs-off,balanced,TIMEOUT,29,565.099,164823.277,,,82550,82557,82550,30,30,0,,,,,,,false,
7426,starexec,SYO525+1.024.p,e3-time_bwdsubs-off,balanced,TIMEOUT,29,599.573,164886.720,,,78753,78757,78753,30,30,0,,,,,,,false,
7426,starexec,SYO525+1.027.p,e3-time_bwdsubs-off,balanced,TIMEOUT,29,641.559,165040.755,,,79050,79051,79050,30,30,0,,,,,,,false,
7426,starexec,SYO525+1.030.p,e3-time_bwdsubs-off,balanced,TIMEOUT,32,610.551,164845.319,,,80491,80492,80491,33,33,0,,,,,,,false,
7426,starexec,SYO605+1.p,e3-time_bwdsubs-off,balanced,REFUTED,4,759.481,1700.906,95.259,2049.151,2087,28781,1910,18680,48,14,899,1039032,1968,2212,5,false,false,
7426,starexec,TOP020+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,8,479.816,165193.109,,,70826,589357,70503,494985,27,11,,,,,,,false,
7426,starexec,TOP029+1.p,e3-time_bwdsubs-off,balanced,TIMEOUT,108,530.649,165230.847,,,51387,1687846,50087,1513649,306,48,,,,,,,false,
7426,starexec,TOP046+3.p,e3-time_bwdsubs-off,balanced,HARD_TIMEOUT,18710,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,AGT007+2.p,e3-time_cond-on,balanced,TIMEOUT,922,481.505,165179.510,,,37332,5563610,37086,5513976,1022,13,,,,,,,false,
7426,starexec,AGT022+1.p,e3-time_cond-on,balanced,TIMEOUT,555,690.184,164678.571,,,34897,177252,30206,132177,655,13,,,,,,,false,
7426,starexec,ALG040+1.p,e3-time_cond-on,balanced,REFUTED,4,389.130,1260.832,52.151,273.230,928,7216,919,6132,12,2,219,40643,602,388,5,false,false,
7426,starexec,ALG213+1.p,e3-time_cond-on,balanced,TIMEOUT,4,330.359,165279.302,,,1193,10790242,1104,10783470,5,5,,,,,,,false,
7426,starexec,BIO006+1.p,e3-time_cond-on,balanced,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,StackOverflowError
7426,starexec,COM008+1.p,e3-time_cond-on,balanced,TIMEOUT,10,354.540,165363.066,,,5108,1261706,5051,1254228,15,3,,,,,,,false,
7426,starexec,COM008+2.p,e3-time_cond-on,balanced,TIMEOUT,8,364.116,165341.126,,,5261,607991,4707,598751,13,3,,,,,,,false,
7426,starexec,COM131+1.p,e3-time_cond-on,balanced,TIMEOUT,59,1415.487,165045.595,,,10469,4322703,10230,4305689,157,95,,,,,,,false,
7426,starexec,COM136+1.p,e3-time_cond-on,balanced,REFUTED,56,3387.697,1104.263,99.372,26997.976,544,2435,453,1722,152,94,2939,13637390,17792,9820,57,false,false,
7426,starexec,COM139+1.p,e3-time_cond-on,balanced,TIMEOUT,55,885.003,165367.257,,,7855,13322981,6811,13302643,152,94,,,,,,,false,
7426,starexec,CSR005+2.p,e3-time_cond-on,balanced,TIMEOUT,55,651.968,165163.640,,,36077,6502202,33757,6401942,120,18,,,,,,,false,
7426,starexec,CSR021+1.p,e3-time_cond-on,balanced,REFUTED,47,702.803,1356.942,50.195,3402.125,1177,25328,1156,21276,137,21,1040,664001,4515,1464,48,false,false,
7426,starexec,CSR022+1.p,e3-time_cond-on,balanced,REFUTED,47,1446.068,2762.439,90.670,6599.601,1175,24627,1157,20761,137,21,1037,662932,4511,1464,48,false,false,
7426,starexec,CSR025+5.p,e3-time_cond-on,balanced,HARD_TIMEOUT,540249,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,CSR030+3.p,e3-time_cond-on,balanced,REFUTED,8005,2668.550,47077.737,83.391,3288.863,30313,85097,29204,44545,8007,0,44051,1238415,103763,89,8006,false,false,
7426,starexec,CSR033+3.p,e3-time_cond-on,balanced,REFUTED,8005,3056.220,71794.854,146.639,4779.227,34376,182649,33729,134791,8007,0,44079,1339440,103767,89,8006,false,false,
7426,starexec,CSR036+5.p,e3-time_cond-on,balanced,HARD_TIMEOUT,540249,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,CSR038+4.p,e3-time_cond-on,balanced,HARD_TIMEOUT,44216,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,CSR042+3.p,e3-time_cond-on,balanced,REFUTED,8005,3201.709,10218.010,168.890,5546.684,11322,20411,11258,8007,8007,0,44041,1238170,103750,89,8006,false,false,
7426,starexec,CSR044+3.p,e3-time_cond-on,balanced,REFUTED,8005,3141.415,58114.244,181.448,5230.807,28869,83415,28433,44499,8007,0,44067,1439544,103800,89,8006,false,false,
7426,starexec,CSR045+3.p,e3-time_cond-on,balanced,REFUTED,8005,3299.308,3720.027,145.854,5843.905,5304,11022,5300,8006,8006,0,44064,1004693,103756,89,8006,false,false,
7426,starexec,CSR048+3.p,e3-time_cond-on,balanced,REFUTED,8005,3124.607,54504.039,146.849,5786.422,29093,83498,28899,44433,8007,0,44043,1238212,103749,89,8006,false,false,
7426,starexec,CSR050+5.p,e3-time_cond-on,balanced,HARD_TIMEOUT,540249,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,CSR052+3.p,e3-time_cond-on,balanced,TIMEOUT,8005,2384.700,163814.747,,,51537,265055,47304,181787,8007,0,,,,,,,false,
7426,starexec,CSR054+3.p,e3-time_cond-on,balanced,REFUTED,8005,3443.111,3983.823,138.464,5518.632,5183,10962,5179,8007,8007,0,44037,1438507,103741,89,8006,false,false,
7426,starexec,CSR056+3.p,e3-time_cond-on,balanced,REFUTED,8005,2887.771,43420.656,92.925,3803.769,29062,83612,28551,44410,8007,0,44057,1238544,103754,89,8006,false,false,
7426,starexec,CSR058+3.p,e3-time_cond-on,balanced,REFUTED,8005,3088.452,1261.759,142.153,5807.327,689,8015,689,8007,8007,0,44037,1438501,103742,89,8006,false,false,
7426,starexec,CSR066+5.p,e3-time_cond-on,balanced,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7426,starexec,CSR067+3.p,e3-time_cond-on,balanced,REFUTED,8005,3293.267,10251.259,168.864,5603.548,11314,20399,11250,8007,8007,0,44041,1238170,103750,89,8006,false,false,
7426,starexec,CSR113+13.p,e3-time_cond-on,balanced,TIMEOUT,10188,2054.862,163983.313,,,57721,276722,57683,218952,10593,79,,,,,,,false,
7426,starexec,CSR113+30.p,e3-time_cond-on,balanced,TIMEOUT,10188,1863.457,163781.496,,,54065,337838,54049,283728,10559,79,,,,,,,false,
7426,starexec,CSR113+4.p,e3-time_cond-on,balanced,TIMEOUT,10188,2109.876,164018.418,,,54986,333068,54971,278044,10564,79,,,,,,,false,
