dataset,problem,config,strategy,verdict,hypotheses,clausify_ms,search_ms,reconstruct_ms,check_ms,given,derived,peak_active,peak_passive,clauses,fresh_symbols,proof_steps,raw_size,shared_size,max_sequent,imports,uses_sorry,contaminated,detail
starexec,AGT007+2.p,e1a,age-fair,REFUTED,922,2090.359,19408.474,,,4657,234191,3265,219846,728,,,,,,,,false,
starexec,AGT007+2.p,e1a,balanced,TIMEOUT,922,443.636,166673.939,,,36738,3461304,35873,3409170,,,,,,,,,false,
starexec,AGT007+2.p,e1a,equational,SATURATED,922,865.466,1179.872,,,656,1186,654,656,,,,,,,,,false,
starexec,AGT007+2.p,e1a,first-negative,SATURATED,922,880.239,505.509,,,96,109,96,109,,,,,,,,,false,
starexec,AGT007+2.p,e1a,subsumption-light,SATURATED,922,877.486,1156.760,,,564,1071,564,598,,,,,,,,,false,
starexec,AGT007+2.p,e1a,unary-redundancy,SATURATED,922,1149.825,1064.241,,,566,1073,564,604,,,,,,,,,false,
starexec,AGT007+2.p,e1a,weight-greedy,SATURATED,922,817.903,938.861,,,447,790,446,460,,,,,,,,,false,
starexec,AGT022+1.p,e1a,balanced,TIMEOUT,555,424.944,166614.784,,,30361,408575,29317,369740,,,,,,,,,false,
starexec,AGT022+1.p,e1a,equational,SATURATED,555,861.747,5926.788,,,916,39671,878,19927,,,,,,,,,false,
starexec,AGT022+1.p,e1a,first-negative,SATURATED,555,560.561,369.723,,,1,1,1,1,,,,,,,,,false,
starexec,AGT022+1.p,e1a,occurrence,SATURATED,555,1306.924,6160.981,,,1088,37336,1087,18614,,,,,,,,,false,
starexec,AGT022+1.p,e1a,subsumption-light,SATURATED,555,886.976,4925.318,,,679,24032,645,7894,,,,,,,,,false,
starexec,AGT022+1.p,e1a,unary-redundancy,SATURATED,555,1471.837,6616.144,,,1104,34703,1005,19285,,,,,,,,,false,
starexec,AGT022+1.p,e1a,weight-greedy,SATURATED,555,794.482,407.879,,,1,1,1,1,,,,,,,,,false,
starexec,ALG040+1.p,e1a,age-fair,REFUTED,4,559.952,7071.266,,,2987,16446,2941,13035,12,,,,,,,,false,
starexec,ALG040+1.p,e1a,balanced,REFUTED,4,173.861,1738.138,,,928,7216,919,6132,12,,,,,,,,false,
starexec,ALG040+1.p,e1a,equational,REFUTED,4,325.761,3116.431,,,928,7216,919,6132,12,,,,,,,,false,
starexec,ALG040+1.p,e1a,first-negative,REFUTED,4,565.971,1542.534,,,158,1593,128,1380,12,,,,,,,,false,
starexec,ALG040+1.p,e1a,occurrence,REFUTED,4,535.578,3210.415,,,1042,8090,1026,6788,12,,,,,,,,false,
starexec,ALG040+1.p,e1a,subsumption-light,REFUTED,4,345.380,4387.153,,,941,8383,930,7274,12,,,,,,,,false,
starexec,ALG040+1.p,e1a,unary-redundancy,REFUTED,4,531.127,4303.040,,,980,8773,970,7615,12,,,,,,,,false,
starexec,ALG040+1.p,e1a,weight-greedy,REFUTED,4,355.843,1030.184,,,50,407,43,331,12,,,,,,,,false,
starexec,ALG213+1.p,e1a,age-fair,TIMEOUT,4,264.719,166373.109,,,917,7107818,883,7104965,,,,,,,,,false,
starexec,ALG213+1.p,e1a,balanced,TIMEOUT,4,147.642,166238.534,,,1219,11120317,1127,11113387,,,,,,,,,false,
starexec,ALG213+1.p,e1a,equational,TIMEOUT,4,302.775,169614.253,,,893,6498475,838,6493801,,,,,,,,,false,
starexec,ALG213+1.p,e1a,first-negative,TIMEOUT,4,268.063,166357.764,,,902,6594885,856,6590203,,,,,,,,,false,
starexec,ALG213+1.p,e1a,occurrence,TIMEOUT,4,270.430,166483.401,,,1029,7462331,963,7448409,,,,,,,,,false,
starexec,ALG213+1.p,e1a,subsumption-light,TIMEOUT,4,223.917,166294.459,,,920,6523028,843,6518262,,,,,,,,,false,
starexec,ALG213+1.p,e1a,unary-redundancy,TIMEOUT,4,399.446,166637.286,,,882,6424664,847,6420162,,,,,,,,,false,
starexec,ALG213+1.p,e1a,weight-greedy,TIMEOUT,4,328.357,166454.819,,,963,5954461,888,5914492,,,,,,,,,false,
starexec,BIO006+1.p,e1a,age-fair,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,BIO006+1.p,e1a,balanced,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,BIO006+1.p,e1a,equational,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,BIO006+1.p,e1a,first-negative,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,BIO006+1.p,e1a,occurrence,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,BIO006+1.p,e1a,subsumption-light,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,BIO006+1.p,e1a,unary-redundancy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,BIO006+1.p,e1a,weight-greedy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,COM008+1.p,e1a,age-fair,TIMEOUT,10,498.709,166445.095,,,9927,3618304,9902,3607311,,,,,,,,,false,
starexec,COM008+1.p,e1a,balanced,TIMEOUT,10,150.142,166244.561,,,13650,7442084,13428,7421913,,,,,,,,,false,
starexec,COM008+1.p,e1a,equational,TIMEOUT,10,358.565,166480.653,,,9023,4432668,8860,4419234,,,,,,,,,false,
starexec,COM008+1.p,e1a,first-negative,TIMEOUT,10,567.451,166503.930,,,53722,2689256,49437,2611337,,,,,,,,,false,
starexec,COM008+1.p,e1a,occurrence,TIMEOUT,10,543.991,167191.339,,,13543,6316553,12237,6271851,,,,,,,,,false,
starexec,COM008+1.p,e1a,subsumption-light,TIMEOUT,10,373.711,166574.299,,,3822,643840,3795,638174,,,,,,,,,false,
starexec,COM008+1.p,e1a,unary-redundancy,TIMEOUT,10,541.251,166551.837,,,3841,648414,3815,642718,,,,,,,,,false,
starexec,COM008+1.p,e1a,weight-greedy,TIMEOUT,10,356.321,166486.464,,,19591,3631552,12605,3536656,,,,,,,,,false,
starexec,COM008+2.p,e1a,age-fair,TIMEOUT,8,448.733,166470.837,,,8728,2648010,8630,2638265,,,,,,,,,false,
starexec,COM008+2.p,e1a,balanced,TIMEOUT,8,164.515,166235.611,,,13741,4809430,12577,4783320,,,,,,,,,false,
starexec,COM008+2.p,e1a,equational,TIMEOUT,8,334.655,166489.448,,,10510,2763699,9465,2743879,,,,,,,,,false,
starexec,COM008+2.p,e1a,first-negative,TIMEOUT,8,384.722,166313.331,,,31272,9092827,27505,8987880,,,,,,,,,false,
starexec,COM008+2.p,e1a,occurrence,TIMEOUT,8,475.927,166436.782,,,16310,3516950,14536,3456493,,,,,,,,,false,
starexec,COM008+2.p,e1a,subsumption-light,TIMEOUT,8,329.417,166951.815,,,3271,261618,3238,256126,,,,,,,,,false,
starexec,COM008+2.p,e1a,unary-redundancy,TIMEOUT,8,474.442,166468.372,,,3211,278873,3087,273658,,,,,,,,,false,
starexec,COM008+2.p,e1a,weight-greedy,TIMEOUT,8,343.288,166507.414,,,11429,4667220,9879,4608933,,,,,,,,,false,
starexec,COM131+1.p,e1a,age-fair,TIMEOUT,59,1828.347,166914.413,,,3340,3224688,3155,3221051,,,,,,,,,false,
starexec,COM131+1.p,e1a,balanced,TIMEOUT,59,597.946,169605.291,,,16037,6987555,15613,6962237,,,,,,,,,false,
starexec,COM131+1.p,e1a,equational,TIMEOUT,59,794.203,166655.654,,,12135,5477532,11886,5456888,,,,,,,,,false,
starexec,COM131+1.p,e1a,first-negative,TIMEOUT,59,1415.892,166733.180,,,18028,8438074,17028,8414773,,,,,,,,,false,
starexec,COM131+1.p,e1a,occurrence,TIMEOUT,59,1305.020,166596.049,,,18223,7440995,17633,7413936,,,,,,,,,false,
starexec,COM131+1.p,e1a,subsumption-light,TIMEOUT,59,763.510,166691.657,,,8248,2999514,8074,2986678,,,,,,,,,false,
starexec,COM131+1.p,e1a,unary-redundancy,TIMEOUT,59,1259.255,166661.552,,,9354,3525378,8905,3511904,,,,,,,,,false,
starexec,COM131+1.p,e1a,weight-greedy,TIMEOUT,59,1195.914,166884.645,,,23724,6959398,21898,6881687,,,,,,,,,false,
starexec,COM136+1.p,e1a,age-fair,TIMEOUT,56,2128.812,166925.132,,,2665,3658895,2578,3655967,,,,,,,,,false,
starexec,COM136+1.p,e1a,balanced,REFUTED,56,622.772,1731.166,,,605,2642,502,1852,152,,,,,,,,false,
starexec,COM136+1.p,e1a,equational,REFUTED,56,1271.375,3313.659,,,599,2725,489,1936,152,,,,,,,,false,
starexec,COM136+1.p,e1a,occurrence,TIMEOUT,56,1995.242,166929.585,,,21801,2905792,19329,2829635,,,,,,,,,false,
starexec,COM136+1.p,e1a,subsumption-light,REFUTED,56,1235.007,14580.596,,,1492,69001,1243,67199,152,,,,,,,,false,
starexec,COM136+1.p,e1a,unary-redundancy,TIMEOUT,56,2147.762,166999.125,,,3277,2104304,3199,2100032,,,,,,,,,false,
starexec,COM136+1.p,e1a,weight-greedy,TIMEOUT,56,1250.771,167022.791,,,31922,4932329,30944,4826292,,,,,,,,,false,
starexec,COM139+1.p,e1a,age-fair,TIMEOUT,55,2147.095,167032.365,,,2524,2870882,2420,2868043,,,,,,,,,false,
starexec,COM139+1.p,e1a,balanced,TIMEOUT,55,615.264,166831.645,,,7301,7710472,6641,7689068,,,,,,,,,false,
starexec,COM139+1.p,e1a,equational,TIMEOUT,55,1250.273,166926.214,,,6669,4350403,5572,4330577,,,,,,,,,false,
starexec,COM139+1.p,e1a,first-negative,TIMEOUT,55,2309.929,167124.460,,,11851,3191071,11443,3168209,,,,,,,,,false,
starexec,COM139+1.p,e1a,occurrence,TIMEOUT,55,2106.725,167258.328,,,6145,4475537,5478,4431050,,,,,,,,,false,
starexec,COM139+1.p,e1a,subsumption-light,TIMEOUT,55,1295.359,167149.601,,,6334,3106266,5019,3091212,,,,,,,,,false,
starexec,COM139+1.p,e1a,unary-redundancy,TIMEOUT,55,2164.776,167193.269,,,2779,2864857,2549,2859327,,,,,,,,,false,
starexec,COM139+1.p,e1a,weight-greedy,TIMEOUT,55,1256.265,167036.014,,,30685,2772590,27351,2644502,,,,,,,,,false,
starexec,CSR005+2.p,e1a,age-fair,TIMEOUT,55,1166.634,168008.349,,,18683,4239684,13924,4189936,,,,,,,,,false,
starexec,CSR005+2.p,e1a,balanced,TIMEOUT,55,204.820,169330.670,,,37497,6022306,35999,5924936,,,,,,,,,false,
starexec,CSR005+2.p,e1a,equational,HARD_TIMEOUT,55,0.000,,,,,,,,,,,,,,,,false,
starexec,CSR005+2.p,e1a,first-negative,TIMEOUT,55,1188.962,166695.861,,,18204,4736372,16651,4622334,,,,,,,,,false,
starexec,CSR005+2.p,e1a,occurrence,TIMEOUT,55,745.685,166433.194,,,33836,3121080,28305,2977301,,,,,,,,,false,
starexec,CSR005+2.p,e1a,subsumption-light,TIMEOUT,55,433.136,166494.877,,,9027,1068875,7026,1035235,,,,,,,,,false,
starexec,CSR005+2.p,e1a,unary-redundancy,TIMEOUT,55,723.120,166478.414,,,12171,1007898,10764,971647,,,,,,,,,false,
starexec,CSR005+2.p,e1a,weight-greedy,TIMEOUT,55,421.766,166492.981,,,18249,3345455,15819,3143638,,,,,,,,,false,
starexec,CSR021+1.p,e1a,age-fair,REFUTED,47,1290.854,7944.527,,,2011,43741,1732,36801,120,,,,,,,,false,
starexec,CSR021+1.p,e1a,balanced,REFUTED,47,218.538,1389.113,,,945,14946,938,12552,137,,,,,,,,false,
starexec,CSR021+1.p,e1a,equational,REFUTED,47,442.017,1575.667,,,643,3133,637,1411,137,,,,,,,,false,
starexec,CSR021+1.p,e1a,first-negative,REFUTED,47,889.644,80004.048,,,29518,4701936,15560,4527582,120,,,,,,,,false,
starexec,CSR021+1.p,e1a,occurrence,REFUTED,47,791.537,3944.806,,,1379,27809,1350,19644,120,,,,,,,,false,
starexec,CSR021+1.p,e1a,subsumption-light,TIMEOUT,47,438.915,166542.585,,,9549,2374844,9384,2337904,,,,,,,,,false,
starexec,CSR021+1.p,e1a,unary-redundancy,TIMEOUT,47,1258.856,166896.060,,,9070,3320929,8118,3289061,,,,,,,,,false,
starexec,CSR021+1.p,e1a,weight-greedy,REFUTED,47,427.041,1616.282,,,758,2661,757,871,137,,,,,,,,false,
starexec,CSR022+1.p,e1a,age-fair,REFUTED,47,831.967,4609.775,,,1996,43657,1699,36778,120,,,,,,,,false,
starexec,CSR022+1.p,e1a,balanced,REFUTED,47,296.607,1955.648,,,953,14947,946,12576,137,,,,,,,,false,
starexec,CSR022+1.p,e1a,equational,REFUTED,47,644.628,3514.987,,,960,14888,950,12474,137,,,,,,,,false,
starexec,CSR022+1.p,e1a,first-negative,REFUTED,47,826.133,6193.395,,,3037,95539,2132,89446,120,,,,,,,,false,
starexec,CSR022+1.p,e1a,occurrence,REFUTED,47,790.373,1540.244,,,534,3612,519,2235,120,,,,,,,,false,
starexec,CSR022+1.p,e1a,subsumption-light,REFUTED,47,469.919,7440.718,,,1734,60085,1632,54603,137,,,,,,,,false,
starexec,CSR022+1.p,e1a,unary-redundancy,TIMEOUT,47,1199.629,166879.603,,,10882,2218404,8970,2169892,,,,,,,,,false,
starexec,CSR022+1.p,e1a,weight-greedy,REFUTED,47,608.950,2189.295,,,721,2132,720,740,137,,,,,,,,false,
starexec,CSR025+5.p,e1a,age-fair,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR025+5.p,e1a,balanced,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR025+5.p,e1a,equational,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR025+5.p,e1a,first-negative,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR025+5.p,e1a,occurrence,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR025+5.p,e1a,subsumption-light,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR025+5.p,e1a,unary-redundancy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR025+5.p,e1a,weight-greedy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR030+3.p,e1a,age-fair,REFUTED,8005,5528.239,18836.442,,,8144,24193,8062,14138,3296,,,,,,,,false,
starexec,CSR030+3.p,e1a,balanced,REFUTED,8005,1155.897,44807.226,,,30324,85164,29204,44547,8007,,,,,,,,false,
starexec,CSR030+3.p,e1a,equational,REFUTED,8005,1194.108,481.450,,,81,142,77,70,70,,,,,,,,false,
starexec,CSR030+3.p,e1a,first-negative,SATURATED,8005,2216.392,612.968,,,10,12,10,10,,,,,,,,,false,
starexec,CSR030+3.p,e1a,occurrence,REFUTED,8005,4694.214,40639.634,,,12773,39716,12665,13863,2280,,,,,,,,false,
starexec,CSR030+3.p,e1a,subsumption-light,REFUTED,8005,1208.661,457.814,,,40,66,39,42,42,,,,,,,,false,
starexec,CSR030+3.p,e1a,unary-redundancy,REFUTED,8005,3356.835,2984.792,,,1298,4006,1292,2108,556,,,,,,,,false,
starexec,CSR030+3.p,e1a,weight-greedy,SATURATED,8005,1835.900,546.249,,,27,37,26,22,,,,,,,,,false,
starexec,CSR033+3.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,CSR033+3.p,e1a,balanced,REFUTED,8005,1071.650,47846.712,,,34404,182768,33756,134866,8007,,,,,,,,false,
starexec,CSR033+3.p,e1a,equational,REFUTED,8005,1318.310,951.784,,,363,664,316,159,151,,,,,,,,false,
starexec,CSR033+3.p,e1a,first-negative,SATURATED,8005,1380.008,476.199,,,27,37,26,21,,,,,,,,,false,
starexec,CSR033+3.p,e1a,occurrence,REFUTED,8005,3164.762,23632.311,,,12850,39278,12779,13680,2251,,,,,,,,false,
starexec,CSR033+3.p,e1a,subsumption-light,REFUTED,8005,1234.557,701.958,,,157,301,135,76,76,,,,,,,,false,
starexec,CSR033+3.p,e1a,unary-redundancy,REFUTED,8005,1991.846,1707.648,,,1183,3416,1158,1546,416,,,,,,,,false,
starexec,CSR033+3.p,e1a,weight-greedy,SATURATED,8005,1832.548,757.307,,,71,109,63,40,,,,,,,,,false,
starexec,CSR036+5.p,e1a,age-fair,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR036+5.p,e1a,balanced,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR036+5.p,e1a,equational,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR036+5.p,e1a,first-negative,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR036+5.p,e1a,occurrence,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR036+5.p,e1a,subsumption-light,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR036+5.p,e1a,unary-redundancy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR036+5.p,e1a,weight-greedy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR038+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,CSR038+4.p,e1a,balanced,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,CSR038+4.p,e1a,equational,REFUTED,44216,4997.243,1064.316,,,109,157,103,115,116,,,,,,,,false,
starexec,CSR038+4.p,e1a,first-negative,SATURATED,44216,3598.876,485.849,,,12,16,12,14,,,,,,,,,false,
starexec,CSR038+4.p,e1a,occurrence,REFUTED,44216,6859.553,20639.162,,,12956,31224,12314,11840,6404,,,,,,,,false,
starexec,CSR038+4.p,e1a,subsumption-light,REFUTED,44216,3297.955,730.145,,,75,118,73,73,73,,,,,,,,false,
starexec,CSR038+4.p,e1a,unary-redundancy,REFUTED,44216,7314.683,3382.645,,,1305,2951,1277,1304,850,,,,,,,,false,
starexec,CSR038+4.p,e1a,weight-greedy,SATURATED,44216,5307.233,746.823,,,32,44,31,28,,,,,,,,,false,
starexec,CSR042+3.p,e1a,age-fair,REFUTED,8005,5787.238,4975.867,,,4683,13743,4664,8708,3302,,,,,,,,false,
starexec,CSR042+3.p,e1a,balanced,REFUTED,8005,1706.139,12008.360,,,11322,20411,11258,8007,8007,,,,,,,,false,
starexec,CSR042+3.p,e1a,equational,REFUTED,8005,1175.628,458.872,,,47,80,47,69,69,,,,,,,,false,
starexec,CSR042+3.p,e1a,first-negative,SATURATED,8005,1316.403,335.317,,,9,9,9,8,,,,,,,,,false,
starexec,CSR042+3.p,e1a,occurrence,REFUTED,8005,4936.347,6351.915,,,4934,9096,4930,2371,2254,,,,,,,,false,
starexec,CSR042+3.p,e1a,subsumption-light,REFUTED,8005,1167.603,416.440,,,21,32,21,27,27,,,,,,,,false,
starexec,CSR042+3.p,e1a,unary-redundancy,REFUTED,8005,2015.111,997.565,,,335,785,334,387,387,,,,,,,,false,
starexec,CSR042+3.p,e1a,weight-greedy,SATURATED,8005,1171.775,394.171,,,19,22,19,18,,,,,,,,,false,
starexec,CSR044+3.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,CSR044+3.p,e1a,balanced,REFUTED,8005,1749.227,77207.174,,,28869,83415,28433,44499,8007,,,,,,,,false,
starexec,CSR044+3.p,e1a,equational,REFUTED,8005,2172.070,1070.686,,,132,197,125,117,117,,,,,,,,false,
starexec,CSR044+3.p,e1a,first-negative,SATURATED,8005,1365.646,444.693,,,12,15,12,12,,,,,,,,,false,
starexec,CSR044+3.p,e1a,occurrence,REFUTED,8005,5088.037,42085.057,,,12595,38962,12547,13577,2221,,,,,,,,false,
starexec,CSR044+3.p,e1a,subsumption-light,REFUTED,8005,1874.678,634.552,,,34,53,33,32,32,,,,,,,,false,
starexec,CSR044+3.p,e1a,unary-redundancy,REFUTED,8005,3291.583,2449.302,,,1025,3155,1018,1517,403,,,,,,,,false,
starexec,CSR044+3.p,e1a,weight-greedy,SATURATED,8005,1798.350,707.793,,,39,56,36,24,,,,,,,,,false,
starexec,CSR045+3.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,CSR045+3.p,e1a,balanced,REFUTED,8005,1838.688,5639.147,,,5306,11024,5302,8006,8006,,,,,,,,false,
starexec,CSR045+3.p,e1a,equational,SATURATED,8005,1922.528,677.128,,,22,30,22,24,,,,,,,,,false,
starexec,CSR045+3.p,e1a,first-negative,SATURATED,8005,2051.227,685.824,,,6,9,6,8,,,,,,,,,false,
starexec,CSR045+3.p,e1a,occurrence,REFUTED,8005,4839.182,5104.226,,,2554,4774,2553,2219,2219,,,,,,,,false,
starexec,CSR045+3.p,e1a,subsumption-light,SATURATED,8005,1787.668,545.496,,,22,30,22,24,,,,,,,,,false,
starexec,CSR045+3.p,e1a,unary-redundancy,SATURATED,8005,3316.659,41411.779,,,13262,45152,12901,13829,,,,,,,,,false,
starexec,CSR045+3.p,e1a,weight-greedy,SATURATED,8005,1894.912,555.907,,,11,15,11,12,,,,,,,,,false,
starexec,CSR048+3.p,e1a,age-fair,REFUTED,8005,5541.152,11726.378,,,6599,18012,6484,9928,3303,,,,,,,,false,
starexec,CSR048+3.p,e1a,balanced,REFUTED,8005,1751.989,65915.131,,,29094,83500,28899,44435,8007,,,,,,,,false,
starexec,CSR048+3.p,e1a,equational,REFUTED,8005,1940.453,844.138,,,70,158,70,73,73,,,,,,,,false,
starexec,CSR048+3.p,e1a,first-negative,REFUTED,8005,1311.872,410.546,,,17,21,17,16,16,,,,,,,,false,
starexec,CSR048+3.p,e1a,occurrence,REFUTED,8005,4993.673,40759.951,,,12746,39261,12699,13665,2255,,,,,,,,false,
starexec,CSR048+3.p,e1a,subsumption-light,REFUTED,8005,1164.160,488.112,,,40,79,39,46,46,,,,,,,,false,
starexec,CSR048+3.p,e1a,unary-redundancy,REFUTED,8005,3037.472,2359.783,,,1033,3095,1029,1480,407,,,,,,,,false,
starexec,CSR048+3.p,e1a,weight-greedy,REFUTED,8005,1863.128,701.879,,,30,52,29,31,31,,,,,,,,false,
starexec,CSR050+5.p,e1a,age-fair,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR050+5.p,e1a,balanced,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR050+5.p,e1a,equational,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR050+5.p,e1a,first-negative,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR050+5.p,e1a,occurrence,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR050+5.p,e1a,subsumption-light,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR050+5.p,e1a,unary-redundancy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR050+5.p,e1a,weight-greedy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR052+3.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,CSR052+3.p,e1a,balanced,TIMEOUT,8005,2061.112,167884.493,,,45496,239472,42808,170873,,,,,,,,,false,
starexec,CSR052+3.p,e1a,equational,SATURATED,8005,1989.692,1185.908,,,218,269,218,92,,,,,,,,,false,
starexec,CSR052+3.p,e1a,first-negative,SATURATED,8005,2338.586,593.881,,,19,24,19,18,,,,,,,,,false,
starexec,CSR052+3.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,CSR052+3.p,e1a,subsumption-light,SATURATED,8005,1909.836,734.870,,,92,121,92,49,,,,,,,,,false,
starexec,CSR052+3.p,e1a,unary-redundancy,REFUTED,8005,2190.350,877.546,,,122,243,122,95,67,,,,,,,,false,
starexec,CSR052+3.p,e1a,weight-greedy,SATURATED,8005,1835.777,662.718,,,48,63,48,33,,,,,,,,,false,
starexec,CSR054+3.p,e1a,age-fair,REFUTED,8005,5730.578,5148.361,,,3072,8440,3051,4879,3229,,,,,,,,false,
starexec,CSR054+3.p,e1a,balanced,REFUTED,8005,1673.127,5198.544,,,5183,10962,5179,8007,8007,,,,,,,,false,
starexec,CSR054+3.p,e1a,equational,REFUTED,8005,2146.174,935.828,,,76,229,76,227,227,,,,,,,,false,
starexec,CSR054+3.p,e1a,first-negative,SATURATED,8005,1368.170,426.234,,,9,10,9,9,,,,,,,,,false,
starexec,CSR054+3.p,e1a,occurrence,REFUTED,8005,5029.285,4354.105,,,2262,4339,2261,2261,2261,,,,,,,,false,
starexec,CSR054+3.p,e1a,subsumption-light,REFUTED,8005,2052.466,834.777,,,33,128,33,126,126,,,,,,,,false,
starexec,CSR054+3.p,e1a,unary-redundancy,REFUTED,8005,3345.427,1430.548,,,217,622,217,527,527,,,,,,,,false,
starexec,CSR054+3.p,e1a,weight-greedy,SATURATED,8005,1894.703,700.379,,,57,61,57,43,,,,,,,,,false,
starexec,CSR056+3.p,e1a,age-fair,TIMEOUT,8005,2973.461,166989.706,,,41709,369318,40297,316528,,,,,,,,,false,
starexec,CSR056+3.p,e1a,balanced,REFUTED,8005,1629.425,79991.054,,,29098,83626,28552,44412,8007,,,,,,,,false,
starexec,CSR056+3.p,e1a,equational,REFUTED,8005,1088.264,588.710,,,240,367,224,164,164,,,,,,,,false,
starexec,CSR056+3.p,e1a,first-negative,SATURATED,8005,727.955,231.974,,,10,12,10,10,,,,,,,,,false,
starexec,CSR056+3.p,e1a,occurrence,REFUTED,8005,1730.689,12752.599,,,12564,38785,12513,13507,2260,,,,,,,,false,
starexec,CSR056+3.p,e1a,subsumption-light,SATURATED,8005,698.218,288.523,,,48,63,47,43,,,,,,,,,false,
starexec,CSR056+3.p,e1a,unary-redundancy,TIMEOUT,8005,1178.685,166335.776,,,51134,587652,49647,444330,,,,,,,,,false,
starexec,CSR056+3.p,e1a,weight-greedy,SATURATED,8005,683.065,257.750,,,32,44,31,24,,,,,,,,,false,
starexec,CSR058+3.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,CSR058+3.p,e1a,balanced,REFUTED,8005,1902.987,2060.670,,,689,8015,689,8007,8007,,,,,,,,false,
starexec,CSR058+3.p,e1a,equational,SATURATED,8005,1337.130,969.296,,,385,696,382,154,,,,,,,,,false,
starexec,CSR058+3.p,e1a,first-negative,SATURATED,8005,1359.982,365.463,,,8,8,8,7,,,,,,,,,false,
starexec,CSR058+3.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,CSR058+3.p,e1a,subsumption-light,SATURATED,8005,1224.278,657.206,,,152,230,150,76,,,,,,,,,false,
starexec,CSR058+3.p,e1a,unary-redundancy,SATURATED,8005,2097.564,41385.080,,,15998,62442,15714,13571,,,,,,,,,false,
starexec,CSR058+3.p,e1a,weight-greedy,SATURATED,8005,1822.853,720.111,,,47,67,47,39,,,,,,,,,false,
starexec,CSR066+5.p,e1a,age-fair,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR066+5.p,e1a,balanced,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR066+5.p,e1a,equational,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR066+5.p,e1a,first-negative,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,CSR066+5.p,e1a,occurrence,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
