dataset,problem,config,strategy,verdict,hypotheses,clausify_ms,search_ms,reconstruct_ms,check_ms,given,derived,peak_active,peak_passive,clauses,fresh_symbols,proof_steps,raw_size,shared_size,max_sequent,imports,uses_sorry,contaminated,detail
starexec,NUM747+4.p,e1a,subsumption-light,SATURATED,943,1030.750,632.070,,,7,7,7,7,,,,,,,,,false,
starexec,NUM747+4.p,e1a,unary-redundancy,TIMEOUT,943,2350.112,161173.783,,,8362,4044416,7763,4027596,,,,,,,,,false,
starexec,NUM747+4.p,e1a,weight-greedy,SATURATED,943,1099.313,495.625,,,5,5,5,5,,,,,,,,,false,
starexec,NUM750+4.p,e1a,age-fair,HARD_TIMEOUT,964,0.000,,,,,,,,,,,,,,,,false,
starexec,NUM750+4.p,e1a,balanced,TIMEOUT,964,1154.123,164651.180,,,34563,10195853,33199,10138162,,,,,,,,,false,
starexec,NUM750+4.p,e1a,equational,SATURATED,964,686.318,414.657,,,8,8,8,8,,,,,,,,,false,
starexec,NUM750+4.p,e1a,first-negative,SATURATED,964,823.951,397.510,,,3,3,3,3,,,,,,,,,false,
starexec,NUM750+4.p,e1a,occurrence,TIMEOUT,964,3421.568,161397.679,,,21763,6562645,19751,6472582,,,,,,,,,false,
starexec,NUM750+4.p,e1a,subsumption-light,SATURATED,964,697.574,399.613,,,8,8,8,8,,,,,,,,,false,
starexec,NUM750+4.p,e1a,unary-redundancy,SATURATED,964,1324.544,779.116,,,15,15,15,15,,,,,,,,,false,
starexec,NUM750+4.p,e1a,weight-greedy,SATURATED,964,706.114,388.207,,,5,5,5,5,,,,,,,,,false,
starexec,NUM757+4.p,e1a,age-fair,HARD_TIMEOUT,1012,0.000,,,,,,,,,,,,,,,,false,
starexec,NUM757+4.p,e1a,balanced,TIMEOUT,1012,1105.105,163878.143,,,25114,9157970,24273,9115834,,,,,,,,,false,
starexec,NUM757+4.p,e1a,equational,SATURATED,1012,639.078,413.038,,,8,8,8,8,,,,,,,,,false,
starexec,NUM757+4.p,e1a,first-negative,SATURATED,1012,809.082,370.653,,,3,3,3,3,,,,,,,,,false,
starexec,NUM757+4.p,e1a,occurrence,TIMEOUT,1012,3312.991,161536.891,,,22412,4276546,14407,4210174,,,,,,,,,false,
starexec,NUM757+4.p,e1a,subsumption-light,SATURATED,1012,673.976,441.773,,,8,8,8,8,,,,,,,,,false,
starexec,NUM757+4.p,e1a,unary-redundancy,SATURATED,1012,1288.157,515.328,,,8,8,8,8,,,,,,,,,false,
starexec,NUM757+4.p,e1a,weight-greedy,SATURATED,1012,648.939,311.185,,,5,5,5,5,,,,,,,,,false,
starexec,NUM783+4.p,e1a,age-fair,HARD_TIMEOUT,1257,0.000,,,,,,,,,,,,,,,,false,
starexec,NUM783+4.p,e1a,balanced,TIMEOUT,1257,1252.259,164118.277,,,31151,5073144,30836,5027430,,,,,,,,,false,
starexec,NUM783+4.p,e1a,equational,TIMEOUT,1257,928.090,162352.874,,,10617,3537886,9492,3512974,,,,,,,,,false,
starexec,NUM783+4.p,e1a,first-negative,SATURATED,1257,951.118,359.549,,,5,5,5,5,,,,,,,,,false,
starexec,NUM783+4.p,e1a,occurrence,TIMEOUT,1257,3473.492,161196.729,,,20922,4478326,14725,4398824,,,,,,,,,false,
starexec,NUM783+4.p,e1a,subsumption-light,TIMEOUT,1257,839.875,162332.240,,,14814,409401,12885,368731,,,,,,,,,false,
starexec,NUM783+4.p,e1a,unary-redundancy,TIMEOUT,1257,3083.208,160745.365,,,12470,3500776,11727,3475246,,,,,,,,,false,
starexec,NUM783+4.p,e1a,weight-greedy,SATURATED,1257,741.868,526.966,,,14,15,14,12,,,,,,,,,false,
starexec,NUM785+4.p,e1a,age-fair,TIMEOUT,1274,2465.792,162964.952,,,15187,4921571,14935,4903949,,,,,,,,,false,
starexec,NUM785+4.p,e1a,balanced,TIMEOUT,1274,861.737,164709.032,,,31151,5659389,30652,5599155,,,,,,,,,false,
starexec,NUM785+4.p,e1a,equational,TIMEOUT,1274,880.889,162491.723,,,10637,3257296,9379,3230827,,,,,,,,,false,
starexec,NUM785+4.p,e1a,first-negative,SATURATED,1274,1348.476,522.006,,,3,3,3,3,,,,,,,,,false,
starexec,NUM785+4.p,e1a,occurrence,TIMEOUT,1274,2256.440,162879.621,,,17677,5584630,14332,5513838,,,,,,,,,false,
starexec,NUM785+4.p,e1a,subsumption-light,SATURATED,1274,722.054,416.982,,,8,8,8,8,,,,,,,,,false,
starexec,NUM785+4.p,e1a,unary-redundancy,TIMEOUT,1274,1195.618,165079.436,,,4494,4113017,4392,4100855,,,,,,,,,false,
starexec,NUM785+4.p,e1a,weight-greedy,SATURATED,1274,731.273,354.461,,,6,6,6,6,,,,,,,,,false,
starexec,NUM786+4.p,e1a,age-fair,TIMEOUT,1277,2404.610,161299.792,,,15250,3999193,14722,3978828,,,,,,,,,false,
starexec,NUM786+4.p,e1a,balanced,TIMEOUT,1277,798.880,164645.752,,,34067,5091415,33255,5041153,,,,,,,,,false,
starexec,NUM786+4.p,e1a,equational,TIMEOUT,1277,906.718,162974.108,,,13492,4783963,12786,4753149,,,,,,,,,false,
starexec,NUM786+4.p,e1a,first-negative,SATURATED,1277,891.494,329.868,,,3,3,3,3,,,,,,,,,false,
starexec,NUM786+4.p,e1a,occurrence,TIMEOUT,1277,2110.393,163073.740,,,22227,5131914,15967,5048207,,,,,,,,,false,
starexec,NUM786+4.p,e1a,subsumption-light,SATURATED,1277,755.965,458.058,,,12,12,12,11,,,,,,,,,false,
starexec,NUM786+4.p,e1a,unary-redundancy,TIMEOUT,1277,1211.068,162627.034,,,5793,3170834,4940,3157212,,,,,,,,,false,
starexec,NUM786+4.p,e1a,weight-greedy,SATURATED,1277,714.514,316.094,,,6,6,6,6,,,,,,,,,false,
starexec,NUM787+4.p,e1a,balanced,TIMEOUT,1280,1217.868,163951.117,,,31873,6326442,30298,6263582,,,,,,,,,false,
starexec,NUM787+4.p,e1a,equational,SATURATED,1280,1151.772,558.895,,,17,17,17,16,,,,,,,,,false,
starexec,NUM787+4.p,e1a,first-negative,SATURATED,1280,922.017,291.670,,,3,3,3,3,,,,,,,,,false,
starexec,NUM787+4.p,e1a,occurrence,TIMEOUT,1280,3621.371,160885.230,,,16833,5235562,14504,5173595,,,,,,,,,false,
starexec,NUM787+4.p,e1a,subsumption-light,SATURATED,1280,769.083,490.303,,,12,12,12,11,,,,,,,,,false,
starexec,NUM787+4.p,e1a,unary-redundancy,TIMEOUT,1280,1878.858,160791.893,,,4949,2165732,4522,2154022,,,,,,,,,false,
starexec,NUM787+4.p,e1a,weight-greedy,SATURATED,1280,757.175,320.579,,,6,6,6,6,,,,,,,,,false,
starexec,NUM789+4.p,e1a,age-fair,TIMEOUT,1286,2390.757,162954.958,,,16586,6276367,16296,6256630,,,,,,,,,false,
starexec,NUM789+4.p,e1a,balanced,TIMEOUT,1286,844.091,164692.103,,,37452,10458740,35599,10388970,,,,,,,,,false,
starexec,NUM789+4.p,e1a,equational,SATURATED,1286,768.711,469.537,,,18,18,18,17,,,,,,,,,false,
starexec,NUM789+4.p,e1a,first-negative,SATURATED,1286,1241.973,460.906,,,3,3,3,3,,,,,,,,,false,
starexec,NUM789+4.p,e1a,occurrence,TIMEOUT,1286,2123.254,162844.259,,,21733,7179151,15426,7101530,,,,,,,,,false,
starexec,NUM789+4.p,e1a,subsumption-light,SATURATED,1286,755.234,425.551,,,15,15,15,14,,,,,,,,,false,
starexec,NUM789+4.p,e1a,unary-redundancy,TIMEOUT,1286,1257.173,162521.730,,,6665,6243142,6496,6225684,,,,,,,,,false,
starexec,NUM789+4.p,e1a,weight-greedy,SATURATED,1286,714.857,385.835,,,6,6,6,6,,,,,,,,,false,
starexec,NUM795+4.p,e1a,age-fair,TIMEOUT,1411,2468.766,161616.838,,,13931,3851365,13804,3834390,,,,,,,,,false,
starexec,NUM795+4.p,e1a,balanced,TIMEOUT,1411,878.376,164664.254,,,29654,8011732,28891,7966747,,,,,,,,,false,
starexec,NUM795+4.p,e1a,equational,SATURATED,1411,751.794,368.113,,,7,7,7,7,,,,,,,,,false,
starexec,NUM795+4.p,e1a,first-negative,SATURATED,1411,934.322,359.243,,,3,3,3,3,,,,,,,,,false,
starexec,NUM795+4.p,e1a,occurrence,TIMEOUT,1411,2203.752,162835.833,,,16198,4660488,15174,4614221,,,,,,,,,false,
starexec,NUM795+4.p,e1a,subsumption-light,SATURATED,1411,759.956,441.797,,,7,7,7,7,,,,,,,,,false,
starexec,NUM795+4.p,e1a,unary-redundancy,TIMEOUT,1411,1243.373,162394.916,,,5782,6426552,5635,6411492,,,,,,,,,false,
starexec,NUM795+4.p,e1a,weight-greedy,SATURATED,1411,742.152,417.901,,,5,5,5,5,,,,,,,,,false,
starexec,NUM796+4.p,e1a,age-fair,HARD_TIMEOUT,1416,0.000,,,,,,,,,,,,,,,,false,
starexec,NUM796+4.p,e1a,balanced,TIMEOUT,1416,1333.277,163889.539,,,31832,6108618,31432,6056402,,,,,,,,,false,
starexec,NUM796+4.p,e1a,equational,SATURATED,1416,1127.775,626.507,,,7,7,7,7,,,,,,,,,false,
starexec,NUM796+4.p,e1a,first-negative,SATURATED,1416,1364.862,565.134,,,3,3,3,3,,,,,,,,,false,
starexec,NUM796+4.p,e1a,occurrence,HARD_TIMEOUT,1416,0.000,,,,,,,,,,,,,,,,false,
starexec,NUM796+4.p,e1a,subsumption-light,SATURATED,1416,1222.084,599.939,,,7,7,7,7,,,,,,,,,false,
starexec,NUM796+4.p,e1a,unary-redundancy,TIMEOUT,1416,1961.628,160179.770,,,4806,3085592,4544,3074324,,,,,,,,,false,
starexec,NUM796+4.p,e1a,weight-greedy,SATURATED,1416,1152.445,598.680,,,5,5,5,5,,,,,,,,,false,
starexec,NUM835+1.p,e1a,age-fair,REFUTED,38,441.178,1440.004,,,197,5345,178,4936,49,,,,,,,,false,
starexec,NUM835+1.p,e1a,balanced,REFUTED,38,236.103,1937.523,,,327,11144,316,10168,49,,,,,,,,false,
starexec,NUM835+1.p,e1a,equational,REFUTED,38,267.838,2838.649,,,434,25528,418,24386,49,,,,,,,,false,
starexec,NUM835+1.p,e1a,first-negative,TIMEOUT,38,494.672,164764.442,,,5713,10358783,5323,10292051,,,,,,,,,false,
starexec,NUM835+1.p,e1a,occurrence,REFUTED,38,453.857,1560.357,,,180,4882,175,4042,49,,,,,,,,false,
starexec,NUM835+1.p,e1a,subsumption-light,REFUTED,38,262.324,2229.073,,,325,11036,312,10060,49,,,,,,,,false,
starexec,NUM835+1.p,e1a,unary-redundancy,REFUTED,38,454.741,2038.013,,,227,7960,220,7211,49,,,,,,,,false,
starexec,NUM835+1.p,e1a,weight-greedy,REFUTED,38,268.764,1467.485,,,262,2509,227,1021,49,,,,,,,,false,
starexec,NUM840+1.p,e1a,age-fair,REFUTED,38,859.699,12056.832,,,1077,165743,992,163728,47,,,,,,,,false,
starexec,NUM840+1.p,e1a,balanced,REFUTED,38,214.335,7724.741,,,1654,191175,1630,187146,47,,,,,,,,false,
starexec,NUM840+1.p,e1a,equational,REFUTED,38,478.461,25180.895,,,2322,673576,2310,667203,47,,,,,,,,false,
starexec,NUM840+1.p,e1a,first-negative,TIMEOUT,38,993.923,163576.782,,,4992,5549039,4560,5518351,,,,,,,,,false,
starexec,NUM840+1.p,e1a,occurrence,REFUTED,38,840.101,4712.734,,,744,21600,711,19278,47,,,,,,,,false,
starexec,NUM840+1.p,e1a,subsumption-light,REFUTED,38,463.020,6585.306,,,655,41203,631,39536,47,,,,,,,,false,
starexec,NUM840+1.p,e1a,unary-redundancy,TIMEOUT,38,863.903,163955.792,,,4528,3863602,4135,3849873,,,,,,,,,false,
starexec,NUM840+1.p,e1a,weight-greedy,REFUTED,38,478.355,2532.657,,,349,4733,341,3008,47,,,,,,,,false,
starexec,NUM853+2.p,e1a,age-fair,REFUTED,36,771.597,13901.009,,,1668,192181,1570,189586,41,,,,,,,,false,
starexec,NUM853+2.p,e1a,balanced,REFUTED,36,226.488,3250.576,,,765,33953,741,32471,41,,,,,,,,false,
starexec,NUM853+2.p,e1a,equational,REFUTED,36,459.243,8848.541,,,911,67054,894,65322,41,,,,,,,,false,
starexec,NUM853+2.p,e1a,first-negative,TIMEOUT,36,804.876,163671.125,,,7679,9334388,7277,9308240,,,,,,,,,false,
starexec,NUM853+2.p,e1a,occurrence,REFUTED,36,763.994,4738.178,,,668,21274,664,19331,41,,,,,,,,false,
starexec,NUM853+2.p,e1a,subsumption-light,REFUTED,36,443.444,6610.971,,,675,29373,633,27887,41,,,,,,,,false,
starexec,NUM853+2.p,e1a,unary-redundancy,REFUTED,36,766.193,7135.213,,,701,36673,668,35221,41,,,,,,,,false,
starexec,NUM853+2.p,e1a,weight-greedy,REFUTED,36,452.520,2999.138,,,454,8806,441,6592,41,,,,,,,,false,
starexec,NUM859+1.p,e1a,age-fair,TIMEOUT,13,701.664,164468.133,,,9588,7203981,9455,7188082,,,,,,,,,false,
starexec,NUM859+1.p,e1a,balanced,TIMEOUT,13,132.911,165355.453,,,20591,16418362,19259,16360102,,,,,,,,,false,
starexec,NUM859+1.p,e1a,equational,TIMEOUT,13,387.898,164249.424,,,12140,8321917,10827,8288736,,,,,,,,,false,
starexec,NUM859+1.p,e1a,first-negative,TIMEOUT,13,728.597,163939.231,,,17376,10841744,16761,10787130,,,,,,,,,false,
starexec,NUM859+1.p,e1a,occurrence,TIMEOUT,13,446.818,164779.944,,,15191,10689802,14058,10602802,,,,,,,,,false,
starexec,NUM859+1.p,e1a,subsumption-light,TIMEOUT,13,374.944,164211.215,,,8500,4010792,8418,3989719,,,,,,,,,false,
starexec,NUM859+1.p,e1a,unary-redundancy,TIMEOUT,13,666.926,164197.315,,,8341,3881353,7094,3857413,,,,,,,,,false,
starexec,NUM859+1.p,e1a,weight-greedy,TIMEOUT,13,258.246,164850.268,,,16229,10256530,13675,9956376,,,,,,,,,false,
starexec,NUM860+1.p,e1a,age-fair,TIMEOUT,13,700.726,164149.898,,,11932,11542819,11721,11524660,,,,,,,,,false,
starexec,NUM860+1.p,e1a,balanced,TIMEOUT,13,133.639,165577.331,,,16815,23388255,15903,23346603,,,,,,,,,false,
starexec,NUM860+1.p,e1a,equational,TIMEOUT,13,437.205,164240.532,,,13052,14448277,11508,14415159,,,,,,,,,false,
starexec,NUM860+1.p,e1a,first-negative,TIMEOUT,13,778.403,163752.602,,,15015,8436430,13003,8401384,,,,,,,,,false,
starexec,NUM860+1.p,e1a,occurrence,TIMEOUT,13,724.551,164208.719,,,15433,13991823,14919,13905511,,,,,,,,,false,
starexec,NUM860+1.p,e1a,subsumption-light,TIMEOUT,13,404.626,164346.310,,,10832,7387490,10439,7358830,,,,,,,,,false,
starexec,NUM860+1.p,e1a,unary-redundancy,TIMEOUT,13,729.536,164324.941,,,9620,6708842,9233,6685374,,,,,,,,,false,
starexec,NUM860+1.p,e1a,weight-greedy,REFUTED,13,256.331,147404.489,,,29339,10418099,19054,10137560,30,,,,,,,,false,
starexec,NUN054+1.p,e1a,age-fair,REFUTED,18,840.403,46577.565,,,10226,1504699,9658,1490804,59,,,,,,,,false,
starexec,NUN054+1.p,e1a,balanced,REFUTED,18,229.474,967.816,,,397,2597,386,2071,59,,,,,,,,false,
starexec,NUN054+1.p,e1a,equational,REFUTED,18,504.574,1868.087,,,423,3042,421,2466,59,,,,,,,,false,
starexec,NUN054+1.p,e1a,first-negative,TIMEOUT,18,956.445,163667.106,,,31276,1026203,30148,987315,,,,,,,,,false,
starexec,NUN054+1.p,e1a,occurrence,REFUTED,18,888.908,2767.120,,,698,5867,642,4310,59,,,,,,,,false,
starexec,NUN054+1.p,e1a,subsumption-light,REFUTED,18,494.448,3136.215,,,531,5071,517,4231,59,,,,,,,,false,
starexec,NUN054+1.p,e1a,unary-redundancy,REFUTED,18,860.275,2568.966,,,400,2502,387,1974,59,,,,,,,,false,
starexec,NUN054+1.p,e1a,weight-greedy,REFUTED,18,505.810,17803.043,,,6039,135572,5975,105655,59,,,,,,,,false,
starexec,NUN054+2.p,e1a,age-fair,REFUTED,11,670.003,1918.403,,,192,1763,167,1439,40,,,,,,,,false,
starexec,NUN054+2.p,e1a,balanced,REFUTED,11,222.626,522.450,,,58,94,48,32,40,,,,,,,,false,
starexec,NUN054+2.p,e1a,equational,REFUTED,11,458.263,887.572,,,58,94,48,32,40,,,,,,,,false,
starexec,NUN054+2.p,e1a,first-negative,REFUTED,11,718.900,1354.438,,,147,447,99,213,40,,,,,,,,false,
starexec,NUN054+2.p,e1a,occurrence,REFUTED,11,649.711,812.531,,,47,72,39,32,40,,,,,,,,false,
starexec,NUN054+2.p,e1a,subsumption-light,REFUTED,11,474.455,1050.000,,,73,151,60,59,40,,,,,,,,false,
starexec,NUN054+2.p,e1a,unary-redundancy,REFUTED,11,664.005,928.332,,,57,94,48,32,40,,,,,,,,false,
starexec,NUN054+2.p,e1a,weight-greedy,REFUTED,11,473.076,3642.822,,,454,8967,432,8080,40,,,,,,,,false,
starexec,NUN056+1.p,e1a,age-fair,TIMEOUT,18,888.704,163900.692,,,27322,8169761,24903,8129672,,,,,,,,,false,
starexec,NUN056+1.p,e1a,balanced,TIMEOUT,18,256.711,164946.653,,,40319,10605363,35861,10515095,,,,,,,,,false,
starexec,NUN056+1.p,e1a,equational,TIMEOUT,18,550.681,163968.469,,,29138,5693023,26300,5634005,,,,,,,,,false,
starexec,NUN056+1.p,e1a,first-negative,TIMEOUT,18,1000.637,163569.090,,,24023,1099163,23929,1069497,,,,,,,,,false,
starexec,NUN056+1.p,e1a,occurrence,TIMEOUT,18,856.255,163906.859,,,30750,2080498,29855,1976243,,,,,,,,,false,
starexec,NUN056+1.p,e1a,subsumption-light,TIMEOUT,18,530.444,164097.003,,,9768,1445688,9561,1421634,,,,,,,,,false,
starexec,NUN056+1.p,e1a,unary-redundancy,TIMEOUT,18,910.458,164059.908,,,8781,714993,8317,698753,,,,,,,,,false,
starexec,NUN056+1.p,e1a,weight-greedy,REFUTED,18,522.560,18465.874,,,4929,73469,4771,51422,59,,,,,,,,false,
starexec,NUN057+1.p,e1a,age-fair,TIMEOUT,18,916.790,164043.421,,,20999,5815364,18755,5784931,,,,,,,,,false,
starexec,NUN057+1.p,e1a,balanced,TIMEOUT,18,261.077,164878.828,,,33518,6836317,30402,6768667,,,,,,,,,false,
starexec,NUN057+1.p,e1a,equational,TIMEOUT,18,524.456,163990.244,,,24007,4290159,21196,4243687,,,,,,,,,false,
starexec,NUN057+1.p,e1a,first-negative,TIMEOUT,18,1006.129,163579.812,,,25319,1123076,25227,1092291,,,,,,,,,false,
starexec,NUN057+1.p,e1a,occurrence,TIMEOUT,18,878.310,163957.257,,,30713,2794581,29400,2689328,,,,,,,,,false,
starexec,NUN057+1.p,e1a,subsumption-light,TIMEOUT,18,543.886,164039.541,,,9879,1466838,9637,1442584,,,,,,,,,false,
starexec,NUN057+1.p,e1a,unary-redundancy,TIMEOUT,18,918.421,163993.316,,,8125,530835,7754,516042,,,,,,,,,false,
starexec,NUN057+1.p,e1a,weight-greedy,TIMEOUT,18,493.307,163931.891,,,27385,883955,23263,756236,,,,,,,,,false,
starexec,NUN060+1.p,e1a,age-fair,TIMEOUT,18,921.467,165277.717,,,27689,9152568,25465,9111226,,,,,,,,,false,
starexec,NUN060+1.p,e1a,balanced,REFUTED,18,258.104,451.077,,,47,134,43,84,59,,,,,,,,false,
starexec,NUN060+1.p,e1a,equational,REFUTED,18,504.058,840.317,,,45,124,41,72,59,,,,,,,,false,
starexec,NUN060+1.p,e1a,first-negative,REFUTED,18,936.031,863.637,,,53,208,52,146,59,,,,,,,,false,
starexec,NUN060+1.p,e1a,occurrence,REFUTED,18,870.769,639.574,,,23,59,20,43,59,,,,,,,,false,
starexec,NUN060+1.p,e1a,subsumption-light,REFUTED,18,495.152,1484.023,,,172,1238,167,994,59,,,,,,,,false,
starexec,NUN060+1.p,e1a,unary-redundancy,REFUTED,18,921.066,815.192,,,48,137,44,85,59,,,,,,,,false,
starexec,NUN060+1.p,e1a,weight-greedy,REFUTED,18,511.472,697.248,,,21,56,18,43,59,,,,,,,,false,
starexec,NUN062+1.p,e1a,age-fair,REFUTED,18,885.274,1413.861,,,288,1999,273,1638,60,,,,,,,,false,
starexec,NUN062+1.p,e1a,balanced,REFUTED,18,228.657,505.085,,,79,268,58,163,60,,,,,,,,false,
starexec,NUN062+1.p,e1a,equational,REFUTED,18,505.276,882.908,,,78,257,54,157,60,,,,,,,,false,
starexec,NUN062+1.p,e1a,first-negative,REFUTED,18,643.757,605.757,,,67,281,55,202,60,,,,,,,,false,
starexec,NUN062+1.p,e1a,occurrence,REFUTED,18,871.911,797.425,,,65,190,46,105,60,,,,,,,,false,
starexec,NUN062+1.p,e1a,subsumption-light,REFUTED,18,495.129,978.167,,,79,268,58,163,60,,,,,,,,false,
starexec,NUN062+1.p,e1a,unary-redundancy,REFUTED,18,833.524,898.670,,,79,268,58,163,60,,,,,,,,false,
starexec,NUN062+1.p,e1a,weight-greedy,REFUTED,18,506.767,739.457,,,56,106,40,44,60,,,,,,,,false,
starexec,NUN065+1.p,e1a,age-fair,REFUTED,18,929.299,33370.896,,,8005,1053418,7766,1042752,63,,,,,,,,false,
starexec,NUN065+1.p,e1a,balanced,REFUTED,18,263.710,3225.737,,,2407,121684,2255,115685,63,,,,,,,,false,
starexec,NUN065+1.p,e1a,equational,REFUTED,18,536.492,6207.655,,,2500,129169,2318,122891,63,,,,,,,,false,
starexec,NUN065+1.p,e1a,first-negative,REFUTED,18,1064.962,151449.904,,,13248,16567176,12936,16536108,63,,,,,,,,false,
starexec,NUN065+1.p,e1a,occurrence,REFUTED,18,939.891,4753.165,,,1640,62495,1501,54558,63,,,,,,,,false,
starexec,NUN065+1.p,e1a,subsumption-light,REFUTED,18,505.420,2931.073,,,647,9586,607,8292,63,,,,,,,,false,
starexec,NUN065+1.p,e1a,unary-redundancy,REFUTED,18,920.800,2729.801,,,693,12352,654,10948,63,,,,,,,,false,
starexec,NUN065+1.p,e1a,weight-greedy,REFUTED,18,508.769,3380.842,,,1148,36063,1060,25188,63,,,,,,,,false,
starexec,NUN066+1.p,e1a,age-fair,REFUTED,18,888.725,9339.485,,,2808,97020,2692,93392,64,,,,,,,,false,
starexec,NUN066+1.p,e1a,balanced,REFUTED,18,255.711,2736.041,,,1155,33489,1094,30917,64,,,,,,,,false,
starexec,NUN066+1.p,e1a,equational,REFUTED,18,545.148,9135.811,,,2394,120286,2253,114384,64,,,,,,,,false,
starexec,NUN066+1.p,e1a,first-negative,TIMEOUT,18,999.951,163759.143,,,12953,17318325,12674,17287166,,,,,,,,,false,
starexec,NUN066+1.p,e1a,occurrence,REFUTED,18,943.322,10245.898,,,2570,121922,2364,107174,64,,,,,,,,false,
starexec,NUN066+1.p,e1a,subsumption-light,REFUTED,18,527.213,8066.969,,,1220,40695,1171,37909,64,,,,,,,,false,
starexec,NUN066+1.p,e1a,unary-redundancy,REFUTED,18,885.737,10568.339,,,1757,81078,1664,76749,64,,,,,,,,false,
starexec,NUN066+1.p,e1a,weight-greedy,REFUTED,18,551.439,5248.452,,,1131,35212,1043,24507,64,,,,,,,,false,
starexec,NUN075+1.p,e1a,age-fair,TIMEOUT,18,944.626,163900.827,,,21006,5721612,18761,5691316,,,,,,,,,false,
starexec,NUN075+1.p,e1a,balanced,REFUTED,18,265.178,6575.543,,,3071,147194,2960,141350,59,,,,,,,,false,
starexec,NUN075+1.p,e1a,equational,TIMEOUT,18,539.558,163910.280,,,21301,4201304,20882,4155503,,,,,,,,,false,
starexec,NUN075+1.p,e1a,first-negative,HARD_TIMEOUT,18,0.000,,,,,,,,,,,,,,,,false,
starexec,NUN075+1.p,e1a,occurrence,REFUTED,18,910.357,24049.229,,,6095,208303,5521,193646,59,,,,,,,,false,
starexec,NUN075+1.p,e1a,subsumption-light,HARD_TIMEOUT,18,0.000,,,,,,,,,,,,,,,,false,
starexec,NUN075+1.p,e1a,unary-redundancy,TIMEOUT,18,867.840,165428.206,,,637,7283,633,6224,,,,,,,,,false,
starexec,NUN075+1.p,e1a,weight-greedy,REFUTED,18,498.559,21000.458,,,3975,73890,3786,52604,59,,,,,,,,false,
starexec,NUN076+1.p,e1a,age-fair,REFUTED,18,596.069,23105.057,,,9030,1238732,8339,1226581,59,,,,,,,,false,
starexec,NUN076+1.p,e1a,balanced,REFUTED,18,168.280,408.665,,,150,525,144,355,59,,,,,,,,false,
starexec,NUN076+1.p,e1a,equational,REFUTED,18,323.976,758.446,,,141,493,135,334,59,,,,,,,,false,
starexec,NUN076+1.p,e1a,first-negative,TIMEOUT,18,923.180,163618.167,,,35097,1077317,34859,1035112,,,,,,,,,false,
starexec,NUN076+1.p,e1a,occurrence,REFUTED,18,545.616,771.445,,,192,487,188,250,59,,,,,,,,false,
starexec,NUN076+1.p,e1a,subsumption-light,REFUTED,18,329.212,1028.672,,,211,1393,205,1096,59,,,,,,,,false,
starexec,NUN076+1.p,e1a,unary-redundancy,REFUTED,18,622.327,840.454,,,150,525,144,355,59,,,,,,,,false,
starexec,NUN076+1.p,e1a,weight-greedy,REFUTED,18,334.014,663.467,,,147,251,142,81,59,,,,,,,,false,
starexec,NUN080+1.p,e1a,age-fair,REFUTED,18,1035.913,2990.433,,,657,11533,633,10641,59,,,,,,,,false,
starexec,NUN080+1.p,e1a,balanced,REFUTED,18,232.226,426.556,,,43,122,40,76,59,,,,,,,,false,
starexec,NUN080+1.p,e1a,equational,REFUTED,18,499.343,756.095,,,41,113,38,65,59,,,,,,,,false,
starexec,NUN080+1.p,e1a,first-negative,REFUTED,18,938.553,784.203,,,41,109,36,67,59,,,,,,,,false,
starexec,NUN080+1.p,e1a,occurrence,REFUTED,18,880.350,587.335,,,20,55,17,43,59,,,,,,,,false,
starexec,NUN080+1.p,e1a,subsumption-light,REFUTED,18,457.783,868.820,,,46,129,43,79,59,,,,,,,,false,
starexec,NUN080+1.p,e1a,unary-redundancy,REFUTED,18,828.379,766.345,,,43,123,40,77,59,,,,,,,,false,
starexec,NUN080+1.p,e1a,weight-greedy,REFUTED,18,478.881,571.725,,,18,52,15,43,59,,,,,,,,false,
starexec,NUN082+1.p,e1a,age-fair,TIMEOUT,18,809.511,163975.312,,,23929,6939696,21839,6904111,,,,,,,,,false,
starexec,NUN082+1.p,e1a,balanced,REFUTED,18,234.372,3563.068,,,1967,57833,1684,53969,59,,,,,,,,false,
starexec,NUN082+1.p,e1a,equational,REFUTED,18,488.484,6601.551,,,2008,59558,1688,55540,59,,,,,,,,false,
starexec,NUN082+1.p,e1a,first-negative,REFUTED,18,954.171,49621.335,,,10085,2372862,9564,2358168,59,,,,,,,,false,
starexec,NUN082+1.p,e1a,occurrence,REFUTED,18,855.972,12908.843,,,4763,212718,3367,193196,59,,,,,,,,false,
starexec,NUN082+1.p,e1a,subsumption-light,REFUTED,18,492.201,4269.861,,,777,10686,742,9352,59,,,,,,,,false,
starexec,NUN082+1.p,e1a,unary-redundancy,REFUTED,18,883.108,9943.726,,,1921,52617,1623,48887,59,,,,,,,,false,
starexec,NUN082+1.p,e1a,weight-greedy,REFUTED,18,507.696,25573.060,,,9146,354626,8817,308241,59,,,,,,,,false,
starexec,NUN085+1.p,e1a,age-fair,REFUTED,18,849.610,101597.258,,,18002,4458249,16085,4431400,64,,,,,,,,false,
starexec,NUN085+1.p,e1a,balanced,REFUTED,18,252.706,75001.890,,,22456,6149587,20287,6088180,64,,,,,,,,false,
starexec,NUN085+1.p,e1a,equational,REFUTED,18,495.480,134399.673,,,21762,5975733,19719,5916264,64,,,,,,,,false,
starexec,NUN085+1.p,e1a,first-negative,TIMEOUT,18,1015.745,163625.996,,,13630,13665818,13256,13635314,,,,,,,,,false,
