dataset,problem,config,strategy,verdict,hypotheses,clausify_ms,search_ms,reconstruct_ms,check_ms,given,derived,peak_active,peak_passive,clauses,fresh_symbols,proof_steps,raw_size,shared_size,max_sequent,imports,uses_sorry,contaminated,detail
starexec,theBenchmark.p,e1b,age-fair,REFUTED,922,2851.933,10843.430,114.106,3316.805,4843,190165,3694,182325,728,7,3850,1005532,3136,615,923,false,false,
starexec,theBenchmark.p,e1b,balanced,TIMEOUT,922,611.195,168323.234,,,41195,6946533,40389,6901279,1022,13,,,,,,,false,
starexec,theBenchmark.p,e1b,equational,SATURATED,922,1298.795,1103.256,,,680,1310,680,699,653,4,,,,,,,false,
starexec,theBenchmark.p,e1b,first-negative,SATURATED,922,1071.811,407.740,,,96,109,96,109,109,1,,,,,,,false,
starexec,theBenchmark.p,e1b,occurrence,TIMEOUT,922,1720.693,168463.126,,,36216,2751589,35996,2623606,667,4,,,,,,,false,
starexec,theBenchmark.p,e1b,subsumption-light,SATURATED,922,1170.443,1039.793,,,580,1099,580,621,587,2,,,,,,,false,
starexec,theBenchmark.p,e1b,unary-redundancy,SATURATED,922,1514.933,915.719,,,564,1071,564,619,585,2,,,,,,,false,
starexec,theBenchmark.p,e1b,weight-greedy,SATURATED,922,1183.707,787.978,,,446,778,446,460,460,2,,,,,,,false,
